,Date,Depth (m),Temp,O2 (mg/l),O2 (%),Density,DO_calc_fromsat,DO_diff_between_calc_obs
0,1978-05-24,1.0,7.7,12.52,105,999.8684382777473,12.524269005171828,0.004269005171828155
1,1978-05-24,5.0,7.6,12.84,107.4,999.8739908587944,12.841997322371025,0.001997322371025234
2,1978-05-24,10.0,7.0,12.65,104.3,999.9042797623488,12.657441168973106,0.007441168973105761
3,1978-05-24,15.0,6.6,12.33,100.7,999.9215585713686,12.34299610134362,0.01299610134361906
4,1978-05-24,19.0,6.2,12.19,98.4,999.9364738438759,12.182847833848239,-0.007152166151760397
5,1978-06-08,1.0,18.1,10.46,110.8,998.5790457546606,10.469875476191199,0.009875476191197663
6,1978-06-08,5.0,18.0,11.1,117.3,998.5975831027766,11.106874486165838,0.0068744861658380785
7,1978-06-08,10.0,9.6,11.55,101.4,999.7362337118519,11.553960335891253,0.003960335891251887
8,1978-06-08,15.0,8.2,10.78,91.6,999.8385386588051,10.793496281448492,0.013496281448492908
9,1978-06-08,19.0,7.6,9.91,82.9,999.8739908587944,9.912491415498678,0.002491415498678151
10,1978-06-29,1.0,15.9,9.49,96.1,998.9611518895462,9.507813294416987,0.01781329441698709
11,1978-06-29,5.0,15.9,9.37,94.8,998.9611518895462,9.379195632785956,0.00919563278595703
12,1978-06-29,10.0,12.2,7.89,73.5,999.4765569447736,7.886128964157456,-0.0038710358425433355
13,1978-06-29,15.0,11.0,7.05,64,999.6073764511019,7.05767976921581,0.007679769215810595
14,1978-06-29,19.0,10.7,6.41,57.7,999.6371725827488,6.407274799812215,-0.002725200187785326
