Date,Depth (m),Temp,O2 (mg/l),O2 (%)
21/08/2001,20,14.4,0,0
28/08/2001,14,16.7,1.9,20
28/08/2001,15,15.8,0,0
28/08/2001,16,15.4,0,0
28/08/2001,17,14.7,0,0
28/08/2001,18,14.5,0,0
28/08/2001,19,14.5,0,0
28/08/2001,20,14.4,0,0
04/09/2001,14,16.4,0.4,4
04/09/2001,15,16.1,0,0
04/09/2001,16,15.6,0,0
04/09/2001,17,15.1,0,0
04/09/2001,18,14.8,0,0
04/09/2001,19,14.7,0,0
04/09/2001,20,14.4,0,0
11/09/2001,14,16.6,8.1,83
11/09/2001,15,16.6,8.1,83
11/09/2001,16,16.6,8.1,83
11/09/2001,17,16.6,8.1,83
11/09/2001,18,16.6,8.1,83
11/09/2001,19,14.8,0,0
11/09/2001,20,14.3,0,0
02/05/2002,14,7.4,14,116
02/05/2002,15,7.3,14,116
02/05/2002,16,7.3,14,116
02/05/2002,17,7.1,13.8,114
02/05/2002,18,7.1,13.6,113
02/05/2002,19,7,13.7,113
02/05/2002,20,7,13.6,112
07/05/2002,14,8.2,10.7,91
07/05/2002,15,8.2,10.6,90
07/05/2002,16,8.1,10.6,90
07/05/2002,17,8,10.3,87
07/05/2002,18,7.6,9.9,83
07/05/2002,19,7.4,9.5,79
07/05/2002,20,7.4,9.3,77
22/05/2002,14,9.1,8.5,74
22/05/2002,15,9,8.4,73
22/05/2002,16,9,8.4,73
22/05/2002,17,,8.3,72
22/05/2002,18,9,8.3,72
22/05/2002,19,8.9,8.3,72
22/05/2002,20,8.9,8.2,71
05/06/2002,14,10.8,8.4,75
05/06/2002,15,10.2,7.1,63
05/06/2002,16,10,6.9,61
05/06/2002,17,10,6.7,59
05/06/2002,18,9.9,6.4,56
05/06/2002,19,9.9,6.1,54
05/06/2002,20,9.8,5.7,50
13/06/2002,14,10.8,5.5,49
13/06/2002,15,10.8,5.4,49
13/06/2002,16,10.8,5.2,47
13/06/2002,17,10.7,5,47
13/06/2002,18,10.6,4.7,43
13/06/2002,19,10.6,4.7,42
13/06/2002,20,10.6,4.6,42
18/06/2002,14,11.5,5.5,50
18/06/2002,15,11.4,5.4,49
18/06/2002,16,11.3,5.2,48
18/06/2002,17,11.1,4.7,43
18/06/2002,18,11,4.4,40
18/06/2002,19,11,4.3,39
18/06/2002,20,11,4.3,39
26/06/2002,14,12.4,5.2,48
26/06/2002,15,12.3,5.2,48
26/06/2002,16,12.1,4.7,44
26/06/2002,17,11.8,3.7,34
26/06/2002,18,11.8,3.6,33
26/06/2002,19,11.7,3.6,33
26/06/2002,20,11.7,3.5,32
02/07/2002,14,12.5,3.5,33
02/07/2002,15,12.4,3.5,33
02/07/2002,16,12.2,3.4,32
02/07/2002,17,12.2,2.9,27
02/07/2002,18,12.2,2.8,26
02/07/2002,19,12.2,2.8,26
02/07/2002,20,12,2.6,23
09/07/2002,14,12.6,1.9,18
09/07/2002,15,12.5,1.8,17
09/07/2002,16,12.5,1.7,16
09/07/2002,17,12.5,1.6,15
09/07/2002,18,12.5,1.6,15
09/07/2002,19,12.4,1.5,14
09/07/2002,20,12.3,1.3,12
15/07/2002,14,12.6,0.9,8
15/07/2002,15,12.5,0.8,8
15/07/2002,16,12.4,0.6,6
15/07/2002,17,12.2,0.3,3
15/07/2002,18,12.2,0.2,2
15/07/2002,19,12.2,0.1,1
15/07/2002,20,12,0,0
23/07/2002,14,14,1.2,12
23/07/2002,15,13.6,0.6,7
23/07/2002,16,13,0.1,1
23/07/2002,17,12.9,0,0
23/07/2002,18,12.9,0,0
23/07/2002,19,12.9,0,0
23/07/2002,20,12.6,0,0
30/07/2002,14,14.2,0.2,2
30/07/2002,15,14.1,0.1,1
30/07/2002,16,13.9,0,0
30/07/2002,17,13.7,0,0
30/07/2002,18,13.6,0,0
30/07/2002,19,13.5,0,0
30/07/2002,20,13.4,0,0
05/08/2002,14,14.3,0,0
05/08/2002,15,14.2,0,0
05/08/2002,16,14.2,0,0
05/08/2002,17,14,0,0
05/08/2002,18,13.7,0,0
05/08/2002,19,13.7,0,0
05/08/2002,20,13.5,0,0
14/08/2002,14,14.3,0,0
14/08/2002,15,14.1,0,0
14/08/2002,16,14,0,0
14/08/2002,17,13.9,0,0
14/08/2002,18,13.9,0,0
14/08/2002,19,13.8,0,0
14/08/2002,20,13.8,0,0
20/08/2002,14,14.1,0,0
20/08/2002,15,14,0,0
20/08/2002,16,13.9,0,0
20/08/2002,17,13.8,0,0
20/08/2002,18,13.8,0,0
20/08/2002,19,13.7,0,0
20/08/2002,20,13.7,0,0
27/08/2002,14,14.1,0,0
27/08/2002,15,14,0,0
27/08/2002,16,13.9,0,0
27/08/2002,17,13.7,0,0
27/08/2002,18,13.6,0,0
27/08/2002,19,13.5,0,0
27/08/2002,20,13.5,0,0
03/09/2002,14,15.1,0,0
03/09/2002,15,14.9,0,0
03/09/2002,16,14.6,0,0
03/09/2002,17,14.4,0,0
03/09/2002,18,14.3,0,0
03/09/2002,19,14.2,0,0
03/09/2002,20,14.1,0,0
10/09/2002,14,15.3,0,0
10/09/2002,15,14.9,0,0
10/09/2002,16,14.5,0,0
10/09/2002,17,14.4,0,0
10/09/2002,18,14.3,0,0
10/09/2002,19,14.2,0,0
10/09/2002,20,14,0,0
17/09/2002,14,17.1,8.2,85
17/09/2002,15,14.8,0,0
17/09/2002,16,14.6,0,0
17/09/2002,17,14.3,0,0
17/09/2002,18,14.2,0,0
17/09/2002,19,14.1,0,0
17/09/2002,20,14,0,0
13/05/2003,14,7.3,12.2,102
13/05/2003,15,7.3,12.3,103
13/05/2003,16,7.3,12.3,102
13/05/2003,17,7.3,12.3,102
13/05/2003,18,7.3,12.3,102
13/05/2003,19,7.3,12.3,102
13/05/2003,20,7.3,12.2,102
20/05/2003,14,8.4,11.2,95
20/05/2003,15,8.3,11.1,94
20/05/2003,16,8.3,10.4,88
20/05/2003,17,8.3,10.8,92
20/05/2003,18,8.2,10.6,90
20/05/2003,19,8.2,10.2,86
20/05/2003,20,8.1,10.2,86
27/05/2003,14,11.8,10.3,95
27/05/2003,15,11.4,10.3,94
27/05/2003,16,10.1,10.3,91
27/05/2003,17,9.7,10.1,89
27/05/2003,18,9.5,10,87
27/05/2003,19,9.4,10,87
27/05/2003,20,9.3,9.8,85
03/06/2003,14,10.3,10.2,91
03/06/2003,15,10.2,10.1,90
03/06/2003,16,10.1,9.9,88
03/06/2003,17,10,9.9,84
03/06/2003,18,9.9,9.4,83
03/06/2003,19,9.8,8.6,76
03/06/2003,20,9.8,8.6,76
10/06/2003,14,11.4,9.2,84
10/06/2003,15,11.2,9,82
10/06/2003,16,11.1,8.8,80
10/06/2003,17,11,8.8,80
10/06/2003,18,10.9,8.6,78
10/06/2003,19,10.8,8.5,77
10/06/2003,20,10.8,8.5,77
16/06/2003,14,12,8,73
16/06/2003,15,11.9,7.8,72
16/06/2003,16,11.9,7.8,72
16/06/2003,17,11.8,7.6,69
16/06/2003,18,11.8,7,64
16/06/2003,19,11.2,6.7,61
16/06/2003,20,11.2,6.6,60
24/06/2003,14,11.8,5.8,54
24/06/2003,15,11.7,5.6,51
24/06/2003,16,11.6,5.3,49
24/06/2003,17,11.6,5.3,48
24/06/2003,18,11.5,4.9,45
24/06/2003,19,11.4,4.6,42
24/06/2003,20,11.4,4.2,39
01/07/2003,14,12.3,4.6,43
01/07/2003,15,12.1,4.6,42
01/07/2003,16,12.1,4.5,42
01/07/2003,17,11.9,4.3,40
01/07/2003,18,11.9,4.1,38
01/07/2003,19,11.7,3.7,34
01/07/2003,20,11.6,3.5,32
08/07/2003,14,12.7,4.5,42
08/07/2003,15,12.4,3.9,36
08/07/2003,16,12.3,3.6,33
08/07/2003,17,12.2,3.3,30
08/07/2003,18,12.2,3.1,29
08/07/2003,19,12.1,2.8,26
08/07/2003,20,11.9,0.6,3
15/07/2003,14,12.9,4.5,46
15/07/2003,15,12.8,4,37
15/07/2003,16,12.7,3.9,35
15/07/2003,17,12.7,3.6,33
15/07/2003,18,12.6,3.3,30
15/07/2003,19,12.5,3,28
15/07/2003,20,12.4,2.9,27
22/07/2003,14,13.5,2.7,25
22/07/2003,15,13.3,2,19
22/07/2003,16,13.2,1.8,17
22/07/2003,17,13.1,1.6,15
22/07/2003,18,13,1.3,12
22/07/2003,19,12.9,1.1,10
22/07/2003,20,12.9,0.4,3
30/07/2003,14,13.7,1.1,10
30/07/2003,15,13.6,1,10
30/07/2003,16,13.5,0.7,7
30/07/2003,17,13.4,0.6,5
30/07/2003,18,13.3,0.5,5
30/07/2003,19,13.3,0.5,5
30/07/2003,20,13.3,0.4,4
06/08/2003,14,13.9,0.4,4
06/08/2003,15,13.7,0.2,2
06/08/2003,16,13.5,0,0
06/08/2003,17,13.2,0,0
06/08/2003,18,13.2,0,0
06/08/2003,19,13.2,0,0
06/08/2003,20,13.2,0,0
12/08/2003,14,13.2,0.1,0
12/08/2003,15,13.1,0,0
12/08/2003,16,12.9,0,0
12/08/2003,17,12.9,0,0
12/08/2003,18,12.8,0,0
12/08/2003,19,12.8,0,0
12/08/2003,20,12.8,0,0
19/08/2003,14,13.8,0.1,1
19/08/2003,15,13.3,0,0
19/08/2003,16,13.2,0,0
19/08/2003,17,13.1,0,0
19/08/2003,18,13.1,0,0
19/08/2003,19,13,0,0
19/08/2003,20,13,0,0
26/08/2003,14,13.6,0.3,3
26/08/2003,15,13.4,0.2,2
26/08/2003,16,13.2,0.1,1
26/08/2003,17,13.1,0.1,1
26/08/2003,18,13.1,0,0
26/08/2003,19,13.1,0,0
26/08/2003,20,13,0,0
02/09/2003,14,14,1.1,11
02/09/2003,15,13.7,0.8,8
02/09/2003,16,13.5,0.5,5
02/09/2003,17,13.4,0.5,5
02/09/2003,18,13.4,0.4,4
02/09/2003,19,13.3,0.3,4
02/09/2003,20,13.3,0.3,4
09/09/2003,14,14.2,1.1,11
09/09/2003,15,13.7,0.8,7
09/09/2003,16,13.4,0.5,5
09/09/2003,17,13.3,0.4,4
09/09/2003,18,13.2,0.3,3
09/09/2003,19,13.1,0.3,3
09/09/2003,20,13,0.2,2
16/09/2003,14,16,9.7,100
16/09/2003,15,16,9.7,100
16/09/2003,16,16,9.7,100
16/09/2003,17,16,9.7,100
16/09/2003,18,16,9.7,100
16/09/2003,19,16,9.6,99
04/05/2004,14,6.1,13.5,109
04/05/2004,15,6.1,13.5,109
04/05/2004,16,6.1,13.5,109
04/05/2004,17,6.1,13.5,109
04/05/2004,18,6.1,13.5,109
04/05/2004,19,6,13.3,107
04/05/2004,20,6,11.2,90
12/05/2004,14,6.8,12.2,100
12/05/2004,15,6.6,12.2,100
12/05/2004,16,6.5,12.1,99
12/05/2004,17,6.5,12.1,99
12/05/2004,18,6.4,11.8,96
12/05/2004,19,6.4,11.6,94
12/05/2004,20,6.4,11.2,91
25/05/2004,14,10.5,11.2,100
25/05/2004,15,10.5,11.1,99
25/05/2004,16,10.4,11.1,99
25/05/2004,17,10.1,10.7,95
25/05/2004,18,7.7,8.7,73
25/05/2004,19,7.3,8.4,70
25/05/2004,20,7.1,6.6,55
17/05/2004,14,7.6,11.3,94
17/05/2004,15,7.5,11.4,95
17/05/2004,16,7.1,11.5,95
17/05/2004,17,7,11.5,94
17/05/2004,18,6.8,11.1,91
17/05/2004,19,6.6,9.1,74
17/05/2004,20,6.6,5.9,49
01/06/2004,14,10.4,9.3,84
01/06/2004,15,10.3,9.3,82
01/06/2004,16,10.3,9,80
01/06/2004,17,10.1,8.5,75
01/06/2004,18,9.7,7.2,63
01/06/2004,19,9.2,6.2,53
01/06/2004,20,8.8,1.3,11
09/06/2004,14,12,9,83
09/06/2004,15,11.7,8.5,78
09/06/2004,16,11.6,8.4,77
09/06/2004,17,11.4,8.1,73
09/06/2004,18,11.3,8.1,73
09/06/2004,19,11.2,7.7,69
09/06/2004,20,11.2,3.5,32
15/06/2004,14,12,7.7,71
15/06/2004,15,11.8,7.2,66
15/06/2004,16,11.7,7.1,65
15/06/2004,17,11.5,7.1,65
15/06/2004,18,11.4,6.9,62
15/06/2004,19,11.4,6.6,60
15/06/2004,20,11.3,6,54
21/06/2004,14,12.6,7.2,68
21/06/2004,15,12.6,7.2,68
21/06/2004,16,12.4,7.1,66
21/06/2004,17,11.9,6.4,59
21/06/2004,18,11.7,5.8,53
21/06/2004,19,11.2,4.5,41
06/07/2004,14,13.6,4.88,47.3
06/07/2004,15,13.5,4.75,45.6
06/07/2004,16,13.5,4.66,44.8
06/07/2004,17,13.3,3.64,34.6
06/07/2004,18,13.1,3.28,31.1
06/07/2004,19,13,2.6,24.6
06/07/2004,20,12.8,1.98,18.7
13/07/2004,14,14.3,4.35,42.2
13/07/2004,15,14.2,4.19,40.6
13/07/2004,16,14.1,3.75,36.2
13/07/2004,17,14,3.38,32.5
13/07/2004,18,14,3.16,30.4
13/07/2004,19,13.9,3.08,29.6
13/07/2004,20,13.9,3.02,29.1
20/07/2004,14,14.3,3.7,36
20/07/2004,15,14,2.9,28
20/07/2004,16,14,2.7,26
20/07/2004,17,13.9,2.6,25
20/07/2004,18,13.9,2.6,25
20/07/2004,19,13.8,1.9,18
20/07/2004,20,13.7,1.7,16
27/07/2004,14,15.1,2.7,26.7
27/07/2004,15,14.8,1.8,17.5
27/07/2004,16,14.3,1.26,12.2
27/07/2004,17,14.2,1.19,11.6
27/07/2004,18,14.2,1.04,10
27/07/2004,19,14.1,0.93,9
27/07/2004,20,13.9,0.37,3.4
03/08/2004,14,14.8,1.7,17
03/08/2004,15,14.5,1.1,11
03/08/2004,16,14.4,0.8,8
03/08/2004,17,14.2,0.5,5
03/08/2004,18,14.2,0.3,3
03/08/2004,19,14.1,0.1,1
03/08/2004,20,14,0,0
10/08/2004,14,14.8,0.5,5
10/08/2004,15,14.7,0.3,3
10/08/2004,16,14.6,0.2,2
10/08/2004,17,14.4,0,0
10/08/2004,18,14.3,0,0
10/08/2004,19,14.3,0,0
10/08/2004,20,14.3,0,0
18/08/2004,14,14.9,0.3,3
18/08/2004,15,14.8,0.2,2
18/08/2004,16,14.7,0.1,1
18/08/2004,17,14.7,0,0
18/08/2004,18,14.6,0,0
18/08/2004,19,14.5,0,0
18/08/2004,20,14.4,0,0
24/08/2004,14,15.3,0.2,2
24/08/2004,15,15.2,0.1,1
24/08/2004,16,15.1,0,0
24/08/2004,17,15,0,0
24/08/2004,18,15,0,0
24/08/2004,19,15,0,0
24/08/2004,20,14.9,0,0
31/08/2004,14,16.2,1.8,18
31/08/2004,15,16.1,1.6,16
31/08/2004,16,15.9,1.1,11
31/08/2004,17,15.6,0.4,4
31/08/2004,18,15.3,0.1,1
31/08/2004,19,14.8,0,0
31/08/2004,20,14.8,0,0
06/09/2004,14,17.2,9,94
06/09/2004,15,16.2,2.9,29
06/09/2004,16,15.5,0.1,1
06/09/2004,17,15.1,0,0
06/09/2004,18,14.7,0,0
06/09/2004,19,14.4,0,0
06/09/2004,20,14,0,0
24/05/2005,14,9.7,11.5,101
24/05/2005,15,9.7,11.4,101
24/05/2005,16,9.6,11.2,98
24/05/2005,17,9.3,10.5,91
24/05/2005,18,9.2,10,87
24/05/2005,19,9.1,9,78
24/05/2005,20,8.9,7.4,65
31/05/2005,14,12.1,10.4,96
31/05/2005,15,12.1,10.3,95
31/05/2005,16,12,10.2,94
31/05/2005,17,11.9,10,92
31/05/2005,18,10.9,9.1,82
31/05/2005,19,10.6,8,72
31/05/2005,20,10.5,7.7,69
07/06/2005,14,12.4,10,93
07/06/2005,15,12.3,9.9,92
07/06/2005,16,12.2,9.8,91
07/06/2005,17,12.2,9.4,88
07/06/2005,18,11.7,7.6,69
07/06/2005,19,11.6,7.1,65
07/06/2005,20,11.6,6.7,61
14/06/2005,14,12.4,9.2,86
14/06/2005,15,12.3,8.7,81
14/06/2005,16,12.1,8.1,75
14/06/2005,17,12.1,7.9,73
14/06/2005,18,12,7.3,68
14/06/2005,19,12,7.1,65
14/06/2005,20,12,7,65
21/06/2005,14,12.7,8.5,80
21/06/2005,15,12.5,8.4,79
21/06/2005,16,12.5,8.3,78
21/06/2005,17,12.3,7.9,73
21/06/2005,18,12.3,7.7,72
21/06/2005,19,12.2,7.6,70
21/06/2005,20,12.1,7.2,67
28/06/2005,14,12.7,7.2,67
28/06/2005,15,12.6,6.9,65
28/06/2005,16,12.6,6.7,63
28/06/2005,17,12.6,6.6,62
28/06/2005,18,12.6,6.5,61
28/06/2005,19,12.6,6.3,60
28/06/2005,20,12.6,6.3,59
05/07/2005,14,12.7,5.9,56
05/07/2005,15,12.6,5.5,51
05/07/2005,16,12.4,4.7,45
05/07/2005,17,12.4,4.5,42
05/07/2005,18,12.4,4.4,41
05/07/2005,19,12.3,3.8,35
05/07/2005,20,12.1,3.3,31
12/07/2005,14,12.9,4.8,45
12/07/2005,15,12.8,4.4,42
12/07/2005,16,12.6,4,38
12/07/2005,17,12.5,3.5,33
12/07/2005,18,12.4,3.3,31
12/07/2005,19,12.4,3.3,31
12/07/2005,20,12.4,3.3,31
19/07/2005,14,13.1,3.4,33
19/07/2005,15,13.1,3.3,32
19/07/2005,16,13,3.1,29
19/07/2005,17,12.8,2.6,25
19/07/2005,18,12.7,2.3,22
19/07/2005,19,12.7,2.3,22
19/07/2005,20,12.7,1.7,17
26/07/2005,14,14.2,3.2,30
26/07/2005,15,14,3.1,30
26/07/2005,16,14,2.9,28
26/07/2005,17,13.9,2.8,27
26/07/2005,18,13.9,2.8,27
26/07/2005,19,13.8,2.4,24
26/07/2005,20,13.7,0.9,9
02/08/2005,14,14.2,1.5,15
02/08/2005,15,13.9,1.3,13
02/08/2005,16,13.9,1.3,12
02/08/2005,17,13.8,1.2,12
02/08/2005,18,13.8,1.2,11
02/08/2005,19,13.8,1.1,10
02/08/2005,20,13.8,1.1,9
09/08/2005,14,15,2,20
09/08/2005,15,14.6,1.6,16
09/08/2005,16,14.5,1.3,13
09/08/2005,17,14.5,1.2,12
09/08/2005,18,14.4,1.1,11
09/08/2005,19,14.4,1.1,11
09/08/2005,20,14.3,0.8,8
17/08/2005,14,14.6,0.5,5
17/08/2005,15,14.5,0.4,4
17/08/2005,16,14.5,0.4,4
17/08/2005,17,14.5,0.3,3
17/08/2005,18,14.4,0.3,3
17/08/2005,19,14.4,0.3,3
17/08/2005,20,14.3,0.2,2
23/08/2005,14,14.5,0.2,2
23/08/2005,15,14.5,0.2,2
23/08/2005,16,14.4,0.1,1
23/08/2005,17,14.3,0.1,1
23/08/2005,18,14.2,0.1,1
23/08/2005,19,14.1,0,0
23/08/2005,20,13.9,0,0
31/08/2005,14,17.3,8.3,86
31/08/2005,15,17.3,8.3,86
31/08/2005,16,17.3,8.3,86
31/08/2005,17,14.7,0.9,9
31/08/2005,18,14.2,0.2,2
31/08/2005,19,14.1,0.1,1
31/08/2005,20,14,0.1,1
07/09/2005,14,16.8,8.4,86
07/09/2005,15,15.5,2.4,24
07/09/2005,16,15,1.3,13
07/09/2005,17,14.7,0.6,6
07/09/2005,18,14.6,0.4,4
07/09/2005,19,14.3,0.3,3
07/09/2005,20,14.1,0.2,2
13/09/2005,14,16,8.9,91
13/09/2005,15,16,8.9,91
13/09/2005,16,16,8.9,91
13/09/2005,17,16,8.9,90
13/09/2005,18,16,8.9,90
13/09/2005,19,16,8.9,90
13/09/2005,20,15.9,8.8,88
27/09/2005,14,14.2,9.7,94
27/09/2005,15,14.2,9.7,94
27/09/2005,16,14.2,9.7,94
27/09/2005,17,14.2,9.7,94
27/09/2005,18,14,9.6,93
27/09/2005,19,14,9.2,89
27/09/2005,20,14,8.9,86
09/05/2006,14,5.6,13.5,107
09/05/2006,15,5.5,13.3,106
09/05/2006,16,5.5,12.9,102
09/05/2006,17,5.5,12.6,100
09/05/2006,17.5,,,
09/05/2006,18,5.5,12.5,99
09/05/2006,18.5,,,
09/05/2006,19,5.5,12.4,98
09/05/2006,19.5,,,
09/05/2006,20,5.5,12.4,94
16/05/2006,14,8.4,14.1,120
16/05/2006,15,8.3,14,119
16/05/2006,16,8.2,13.5,114
16/05/2006,17,8,13.4,113
16/05/2006,17.5,,,
16/05/2006,18,8,13.3,112
16/05/2006,18.5,,,
16/05/2006,19,8,13.2,111
16/05/2006,19.5,,,
16/05/2006,20,7.4,13.1,110
23/05/2006,14,8.4,8,68
23/05/2006,15,8.2,7.7,65
23/05/2006,16,8.1,7.5,64
23/05/2006,17,8.1,7.5,63
23/05/2006,17.5,,,
23/05/2006,18,8.1,7.4,63
23/05/2006,18.5,,,
23/05/2006,19,8,7.2,61
23/05/2006,19.5,,,
23/05/2006,20,7.9,6.7,56
30/05/2006,14,10.3,9.8,87
30/05/2006,15,10.2,9.5,85
30/05/2006,16,10.2,9.5,84
30/05/2006,17,10.1,9.1,80
30/05/2006,17.5,,,
30/05/2006,18,10,8.6,76
30/05/2006,18.5,,,
30/05/2006,19,10,8.6,76
30/05/2006,19.5,,,
30/05/2006,20,,,
12/06/2006,14,12,9.6,89
12/06/2006,15,12,9.7,90
12/06/2006,16,11.9,9.2,84
12/06/2006,17,11.9,9.1,84
12/06/2006,17.5,,,
12/06/2006,18,11.9,9,83
12/06/2006,18.5,,,
12/06/2006,19,11.9,8.9,82
12/06/2006,19.5,,,
12/06/2006,20,,,
20/06/2006,14,12.3,8.2,76
20/06/2006,15,12.3,8,74
20/06/2006,16,12.2,8,74
20/06/2006,17,12.1,7.6,70
20/06/2006,17.5,,,
20/06/2006,18,11.9,7,64
20/06/2006,18.5,,,
20/06/2006,19,11.9,6.7,61
20/06/2006,19.5,,,
20/06/2006,20,,,
29/06/2006,14,12.2,5.5,51
29/06/2006,15,12.1,5.4,49
29/06/2006,16,12.1,5.3,49
29/06/2006,17,12.1,5.3,49
29/06/2006,17.5,,,
29/06/2006,18,12,5.1,47
29/06/2006,18.5,,,
29/06/2006,19,12,4.9,46
29/06/2006,19.5,,,
29/06/2006,20,11.9,4.2,38
04/07/2006,14,12.4,5.5,51
04/07/2006,15,12.1,4.8,44
04/07/2006,16,12.1,4.5,42
04/07/2006,17,12,4.1,38
04/07/2006,17.5,,,
04/07/2006,18,12,3.9,36
04/07/2006,18.5,,,
04/07/2006,19,12,3.8,35
04/07/2006,19.5,,,
04/07/2006,20,12,3.7,34
11/07/2006,14,12.4,3.24,30.4
11/07/2006,15,12.4,3.07,28.7
11/07/2006,16,12.3,3.01,28
11/07/2006,17,12.2,2.88,26.6
11/07/2006,17.5,,,
11/07/2006,18,12.2,2.77,25.6
11/07/2006,18.5,,,
11/07/2006,19,,,
11/07/2006,19.5,,,
11/07/2006,20,,,
19/07/2006,14,13.1,3.3,31.3
19/07/2006,15,13,3.26,30.9
19/07/2006,16,12.8,2.75,23.8
19/07/2006,17,12.8,2.54,24
19/07/2006,17.5,,,
19/07/2006,18,12.7,2.24,20.9
19/07/2006,18.5,,,
19/07/2006,19,12.7,2.06,19.3
19/07/2006,19.5,,,
19/07/2006,20,12.7,2.05,19.4
25/07/2006,14,12.9,1.9,18
25/07/2006,15,12.8,1.6,16
25/07/2006,16,12.7,1.4,13
25/07/2006,17,12.7,1.1,11
25/07/2006,17.5,,,
25/07/2006,18,12.6,0.9,9
25/07/2006,18.5,,,
25/07/2006,19,12.5,0.7,7
25/07/2006,19.5,,,
25/07/2006,20,12.5,0.4,4
01/08/2006,14,13.1,1.5,15
01/08/2006,15,13.1,1.4,13
01/08/2006,16,13,1.3,12
01/08/2006,17,12.9,1,9
01/08/2006,17.5,,,
01/08/2006,18,12.8,0.7,7
01/08/2006,18.5,,,
01/08/2006,19,12.7,0.6,5
01/08/2006,19.5,,,
01/08/2006,20,12.7,0,0
08/08/2006,14,13.5,0.6,6
08/08/2006,15,13.4,0.4,4
08/08/2006,16,13.4,0.3,3
08/08/2006,17,13.4,0.3,3
08/08/2006,17.5,,,
08/08/2006,18,13.4,0.3,3
08/08/2006,18.5,,,
08/08/2006,19,13.3,0.2,2
08/08/2006,19.5,,,
08/08/2006,20,13.2,0.1,1
17/08/2006,14,14,0.1,0.5
17/08/2006,15,14,0,0.1
17/08/2006,16,13.9,0,0.2
17/08/2006,17,13.8,0,0.2
17/08/2006,17.5,,,
17/08/2006,18,13.7,0,0.2
17/08/2006,18.5,,,
17/08/2006,19,13.6,0,0.2
17/08/2006,19.5,,,
17/08/2006,20,,,
22/08/2006,14,13.9,0,0
22/08/2006,15,13.8,0,0
22/08/2006,16,13.7,0,0
22/08/2006,17,13.6,0,0
22/08/2006,17.5,,,
22/08/2006,18,13.5,0,0
22/08/2006,18.5,,,
22/08/2006,19,13.5,0,0
22/08/2006,19.5,,,
22/08/2006,20,,,
29/08/2006,14,14.5,0,0
29/08/2006,15,14,0,0
29/08/2006,16,14,0,0
29/08/2006,17,13.8,0,0
29/08/2006,17.5,,,
29/08/2006,18,13.7,0,0
29/08/2006,18.5,,,
29/08/2006,19,13.6,0,0
29/08/2006,19.5,,,
29/08/2006,20,,,
06/09/2006,14,14.6,0.3,4
06/09/2006,15,14.4,0,0
06/09/2006,16,14,0,0
06/09/2006,17,13.7,0,0
06/09/2006,17.5,,,
06/09/2006,18,13.6,0,0
06/09/2006,18.5,,,
06/09/2006,19,13.6,0,0
06/09/2006,19.5,,,
06/09/2006,20,,,
12/09/2006,14,16.8,8.3,84
12/09/2006,15,16.7,8.3,85
12/09/2006,16,16.7,8.2,84
12/09/2006,17,16.7,8.2,84
12/09/2006,17.5,,,
12/09/2006,18,16.7,8.2,83
12/09/2006,18.5,,,
12/09/2006,19,14,0.1,2
12/09/2006,19.5,,,
12/09/2006,20,,,
19/09/2006,14,16.6,8,82.6
19/09/2006,15,16.5,7.85,81.5
19/09/2006,16,16.5,7.62,78.3
19/09/2006,17,16.3,5.95,60.8
19/09/2006,17.5,,,
19/09/2006,18,16.1,4.15,42.2
19/09/2006,18.5,,,
19/09/2006,19,15.9,2.53,25.9
19/09/2006,19.5,,,
19/09/2006,20,15.5,1.1,11.1
10/05/2007,14,9.1,11.22,98.3
10/05/2007,15,9.1,11.28,97.3
10/05/2007,16,9.1,11.04,97.1
10/05/2007,17,9.1,11.01,96.4
10/05/2007,17.5,,,
10/05/2007,18,9.1,10.87,95.6
10/05/2007,18.5,,,
10/05/2007,19,9.1,10.78,95.3
10/05/2007,19.5,,,
10/05/2007,20,9.1,10.74,94.4
15/05/2007,14,9.8,11.08,99
15/05/2007,15,9.7,11.11,99
15/05/2007,16,9.7,10.97,99
15/05/2007,17,9.4,10.78,96
15/05/2007,17.5,,,
15/05/2007,18,9,10.08,90
15/05/2007,18.5,,,
15/05/2007,19,8.9,9.92,87
15/05/2007,19.5,,,
15/05/2007,20,8.8,9.78,86
29/05/2007,14,12.6,9.55,91
29/05/2007,15,12.6,9.53,90
29/05/2007,16,12.5,9.53,90
29/05/2007,17,12.4,9.25,87
29/05/2007,17.5,,,
29/05/2007,18,12.1,8.95,83
29/05/2007,18.5,,,
29/05/2007,19,12.1,8.68,81
29/05/2007,19.5,,,
29/05/2007,20,12.1,8.72,81
04/06/2007,14,12.9,8.9,83
04/06/2007,15,12.8,8.86,82
04/06/2007,16,12.6,8.38,78
04/06/2007,17,12.5,7.72,71
04/06/2007,17.5,,,
04/06/2007,18,12.4,7.51,69
04/06/2007,18.5,,,
04/06/2007,19,12.3,6.83,63
04/06/2007,19.5,,,
04/06/2007,20,12.3,6.68,60
13/06/2007,14,12.7,6.2,59
13/06/2007,15,12.6,5.82,55
13/06/2007,16,12.6,5.79,55
13/06/2007,17,12.6,5.75,55
13/06/2007,17.5,,,
13/06/2007,18,12.6,5.78,55
13/06/2007,18.5,,,
13/06/2007,19,12.6,5.8,56
13/06/2007,19.5,,,
13/06/2007,20,,,
20/06/2007,14,13.8,6.36,61.7
20/06/2007,15,13.7,6.32,60.2
